round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
9,4,0.59035,0.5184,0.5138,0.50387,0.59035,0.59035,0.59035,77.0,121.0,449.0,244.0,2.0,65.0,263.0,8.0,0.19822,0.2,75.0,56.0,186.0,236.0,0.23689,0.24116,0.03866,0.04116
9,5,0.59596,0.52365,0.51684,0.50438,0.59596,0.59596,0.59596,74.0,111.0,457.0,249.0,3.0,61.0,248.0,14.0,0.19632,0.17647,71.0,50.0,209.0,235.0,0.21416,0.23203,0.01784,0.05556
9,6,0.57127,0.49877,0.49901,0.49144,0.57127,0.57127,0.57127,78.0,141.0,431.0,241.0,3.0,63.0,211.0,10.0,0.22997,0.23077,75.0,78.0,220.0,231.0,0.25331,0.2451,0.02335,0.01433
9,7,0.5982,0.52091,0.51263,0.4896,0.5982,0.5982,0.5982,61.0,90.0,472.0,268.0,3.0,48.0,261.0,12.0,0.15741,0.2,58.0,42.0,211.0,256.0,0.17637,0.18471,0.01896,-0.01529
9,8,0.50842,0.52366,0.52457,0.50716,0.50842,0.50842,0.50842,204.0,299.0,249.0,139.0,8.0,168.0,132.0,9.0,0.55521,0.47059,196.0,131.0,117.0,130.0,0.56969,0.60123,0.01448,0.13064
9,9,0.57239,0.54402,0.54417,0.54409,0.57239,0.57239,0.57239,144.0,192.0,366.0,189.0,4.0,100.0,206.0,6.0,0.32911,0.4,140.0,92.0,160.0,183.0,0.40348,0.43344,0.07436,0.03344
10,0,0.5583,0.53217,0.53174,0.53185,0.5583,0.5583,0.5583,143.0,191.0,355.0,203.0,6.0,104.0,188.0,7.0,0.36066,0.46154,137.0,87.0,167.0,196.0,0.3816,0.41141,0.02095,-0.05013
10,1,0.44893,0.49251,0.49247,0.44892,0.44893,0.44893,0.44893,198.0,378.0,202.0,113.0,6.0,229.0,112.0,7.0,0.66384,0.46154,192.0,149.0,90.0,106.0,0.63501,0.6443,-0.02883,0.18276
10,2,0.63861,0.57155,0.50944,0.42757,0.63861,0.63861,0.63861,14.0,14.0,555.0,308.0,0.0,6.0,312.0,9.0,0.01835,0.0,14.0,8.0,243.0,299.0,0.03901,0.04473,0.02066,0.04473
10,3,0.58474,0.5192,0.51491,0.50638,0.58474,0.58474,0.58474,83.0,127.0,438.0,243.0,6.0,65.0,256.0,8.0,0.21194,0.42857,77.0,62.0,182.0,235.0,0.25,0.24679,0.03806,-0.18178
10,4,0.63187,0.54529,0.51291,0.45561,0.63187,0.63187,0.63187,28.0,35.0,535.0,293.0,0.0,14.0,314.0,10.0,0.04142,0.0,28.0,21.0,221.0,283.0,0.08861,0.09003,0.04719,0.09003
10,5,0.58025,0.52875,0.52588,0.52453,0.58025,0.58025,0.58025,106.0,157.0,411.0,217.0,6.0,86.0,223.0,11.0,0.28221,0.35294,100.0,71.0,188.0,206.0,0.30265,0.3268,0.02045,-0.02614
10,6,0.51403,0.50401,0.50434,0.49825,0.51403,0.51403,0.51403,150.0,264.0,308.0,169.0,7.0,124.0,150.0,6.0,0.45645,0.53846,143.0,140.0,158.0,163.0,0.46854,0.46732,0.0121,-0.07114
10,7,0.53199,0.4873,0.48787,0.48694,0.53199,0.53199,0.53199,105.0,193.0,369.0,224.0,3.0,106.0,203.0,12.0,0.33642,0.2,102.0,87.0,166.0,212.0,0.33333,0.32484,-0.00309,0.12484
10,8,0.53648,0.5315,0.5332,0.52762,0.53648,0.53648,0.53648,178.0,248.0,300.0,165.0,8.0,137.0,163.0,9.0,0.45741,0.47059,170.0,111.0,137.0,156.0,0.48955,0.52147,0.03213,0.05088
10,9,0.49158,0.52845,0.52809,0.49152,0.49158,0.49158,0.49158,224.0,344.0,214.0,109.0,7.0,190.0,116.0,3.0,0.62342,0.7,217.0,154.0,98.0,106.0,0.64522,0.67183,0.0218,-0.02817
11,0,0.58744,0.54164,0.53279,0.52474,0.58744,0.58744,0.58744,100.0,122.0,424.0,246.0,2.0,60.0,232.0,11.0,0.20328,0.15385,98.0,62.0,192.0,235.0,0.27257,0.29429,0.06929,0.14045
11,1,0.63412,0.56422,0.54225,0.5315,0.63412,0.63412,0.63412,74.0,89.0,491.0,237.0,1.0,50.0,291.0,12.0,0.14407,0.07692,73.0,39.0,200.0,225.0,0.20857,0.24497,0.0645,0.16804
11,2,0.63749,0.58269,0.55305,0.54131,0.63749,0.63749,0.63749,80.0,81.0,488.0,242.0,4.0,39.0,279.0,5.0,0.1315,0.44444,76.0,42.0,209.0,237.0,0.20922,0.24281,0.07772,-0.20163
11,3,0.5578,0.51691,0.51638,0.51629,0.5578,0.5578,0.5578,118.0,186.0,379.0,208.0,6.0,102.0,219.0,8.0,0.32239,0.42857,112.0,84.0,160.0,200.0,0.35252,0.35897,0.03013,-0.0696
11,4,0.63636,0.5017,0.50009,0.40032,0.63636,0.63636,0.63636,4.0,7.0,563.0,317.0,0.0,5.0,323.0,10.0,0.01479,0.0,4.0,2.0,240.0,307.0,0.01085,0.01286,-0.00394,0.01286
